building_name,unit_name,address,beds,baths,rent,sqft,availability,url,amenities
44 North,4 BEDROOM 4 BATH XL,2701 4th Street SE Minneapolis MN 55414,4,4,775.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/13798,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Carpet, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Furnished Packages Available, Garbage Disposal, Granite Countertops, Hardwood Floors, In Bedroom Vanity w Sink, Individual Leases, Microwave, Oven, Pantry, Parking Available, Private Balcony, Private Bathrooms, Private Patio, Refrigerator, Roommate Matching Available, Security Cameras On Site, Soaking Tub, Stainless Steel Kitchen Appliances, Walk-in Closet, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Bike Repair Station, Billiards, Business Center, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Elevator, Entrance Secured, Entry Intercom Systems, Free Printing, Game Room, Group Study, Laundry On-Site, Media Lounge, On Bus Line, On-Site Maintenance, Pet Stations, Pets Allowed, Property Manager On Site, Social Events, Study Room, TV Lounge, Vending Machines, Courtyard, Grill, Outdoor Seating, Picnic Area}"
418 7th ST SE,,418 7th St SE Minneapolis MN 55414,2,1,1280.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/115159,"{Carpet, Ceiling Fans, Refrigerator, Wood Plank Flooring}"
The Villa Apartments,29,1111 South 7th Street Minneapolis MN 55415 USA,Studio,1,895.00,500,04-27-2026,https://listings.umn.edu/city/minneapolis-mn/listing/235834,"{Ample Closet Space, Carpet, Oven, Refrigerator, Tile, 9 Foot Ceilings, Air Conditioning, Credit History Not Required, Individual Leases Offered, International Student Friendly Housing, Keyless Entry, New Cabinets, New Carpet, Oversized Windows, Parking Available, Private Bathrooms, Private Entrance, Quartz Countertops, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Window Treatments & Coverings, Stove, Cats, Laundry On-Site, 24 Hour Emergency Maintenance, Bike Racks, Cable Ready, Controlled Building Access, Elevator, Fiber Optic data service available, Internet Ready, Laundry Room, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Property Manager On Site, Security System, Garage Parking, Full Kitchen, Bike Storage, new kitchens, Outdoor Seating, Yard, Picnic Area}"
The Villa Apartments,21,1111 South 7th Street Minneapolis MN 55415 USA,Studio,1,895.00,500,05-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/235834,"{Ample Closet Space, Carpet, Oven, Refrigerator, Tile, 9 Foot Ceilings, Air Conditioning, Credit History Not Required, Individual Leases Offered, International Student Friendly Housing, Keyless Entry, New Cabinets, New Carpet, Oversized Windows, Parking Available, Private Bathrooms, Private Entrance, Quartz Countertops, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Window Treatments & Coverings, Stove, Cats, Laundry On-Site, 24 Hour Emergency Maintenance, Bike Racks, Cable Ready, Controlled Building Access, Elevator, Fiber Optic data service available, Internet Ready, Laundry Room, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Property Manager On Site, Security System, Garage Parking, Full Kitchen, Bike Storage, new kitchens, Outdoor Seating, Yard, Picnic Area}"
The Villa Apartments,23,1111 South 7th Street Minneapolis MN 55415 USA,Studio,1,895.00,500,06-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/235834,"{Ample Closet Space, Carpet, Oven, Refrigerator, Tile, 9 Foot Ceilings, Air Conditioning, Credit History Not Required, Individual Leases Offered, International Student Friendly Housing, Keyless Entry, New Cabinets, New Carpet, Oversized Windows, Parking Available, Private Bathrooms, Private Entrance, Quartz Countertops, Security Cameras On Site, Walk-in Closet, Walking Distance to Class, Window Treatments & Coverings, Stove, Cats, Laundry On-Site, 24 Hour Emergency Maintenance, Bike Racks, Cable Ready, Controlled Building Access, Elevator, Fiber Optic data service available, Internet Ready, Laundry Room, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Property Manager On Site, Security System, Garage Parking, Full Kitchen, Bike Storage, new kitchens, Outdoor Seating, Yard, Picnic Area}"
Humboldt Terrace,1. Bedroom,2725 Humboldt Ave S Minneapolis MN 55408,1,1,Call For Price,750–775,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/43715,"{Oven, Refrigerator, On Bus Line}"
Humboldt Terrace,2 Bedroom,2725 Humboldt Ave S Minneapolis MN 55408,2,1,Call For Price,950–1000,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/43715,"{Oven, Refrigerator, On Bus Line}"
1076 14th Ave SE Duplex,#2,1076 14th Ave SE Minneapolis MN 55414 USA,6,3,4050.00,2800,09-01-2026,https://listings.umn.edu/city/minneapolis-mn/listing/98040,"{Breakfast Bar, Stainless Steel Kitchen Appliances, Laundry On-Site}"
Stadium Village Flats,Studio,850 SE Washington Avenue Minneapolis MN 55414,Studio,1,1429.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,1 BEDROOM 1 BATH,850 SE Washington Avenue Minneapolis MN 55414,1,1,1849.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,2 BEDROOM 1 BATH,850 SE Washington Avenue Minneapolis MN 55414,2,1,979.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,2 BEDROOM 2 BATH,850 SE Washington Avenue Minneapolis MN 55414,2,2,1039.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,2 BEDROOM 2 BATH DOUBLE,850 SE Washington Avenue Minneapolis MN 55414,2,2,569.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,3 BEDROOM 3 BATH,850 SE Washington Avenue Minneapolis MN 55414,3,3,959.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,4 BEDROOM 2 BATH,850 SE Washington Avenue Minneapolis MN 55414,4,2,849.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
Stadium Village Flats,4 BEDROOM 4 BATH,850 SE Washington Avenue Minneapolis MN 55414,4,4,899.00,,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/10335,"{9 Foot Ceilings, Air Conditioning, Bedrooms Keyed Separately, Dishwasher, Furnished, Hardwood Floors, Individual Leases, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Stainless Steel Kitchen Appliances, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Common Area Wi-Fi, Computer Lab, Courtesy Patrol Officer, Game Room, Gaming Lounge, On-Site Maintenance, On-Site Retail, Ping Pong, Property Manager On Site, Study Room, Yoga Facility}"
University Commons,1 Bed - 1 Bath Private,609 SE Huron BlvdMinneapolis MN 55414,1,1,1299.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
University Commons,2 Bed - 2 Bath A Private,609 SE Huron BlvdMinneapolis MN 55414,2,2,739.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
University Commons,2 Bed - 2 Bath B Private,609 SE Huron BlvdMinneapolis MN 55414,2,2,779.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
University Commons,2 Bed - 2 Bath B Shared,609 SE Huron BlvdMinneapolis MN 55414,2,2,399.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
University Commons,4 Bed - 2 Bath,609 SE Huron BlvdMinneapolis MN 55414,4,2,574.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
University Commons,4 Bed - 4 Bath,609 SE Huron BlvdMinneapolis MN 55414,4,4,674.00,,Call for Availability,https://listings.umn.edu/city/minneapolis-mn/listing/12635,"{Air Conditioning, Bedrooms Keyed Separately, Breakfast Bar, Built-in Cabinets, Central Heat and Air Conditioning, Dishwasher, Electronic Key System, Flat-Screen TV, Furnished, Garbage Disposal, Hardwood Floors, High Ceilings, Individual Leases, Individual Leases Offered, International Student Friendly Housing, Microwave, Oven, Parking Available, Private Bathrooms, Refrigerator, Roommate Matching Available, Security Cameras On Site, Walking Distance to Class, Washer & Dryer, 24 Hour Emergency Maintenance, 24 hour Fitness Center, 24-Hour Security, After Hours Security Guard, Billiards, Cats, Clubhouse, Coffee Bar, Common Area Wi-Fi, Computer Lab, Controlled Building Access, Courtesy Patrol Officer, Dogs, Entrance Secured, Fitness Center, Foosball Table, Free Printing, Game Room, Laundry On-Site, Media Lounge, No Smoking Allowed, On Bus Line, On-Site Maintenance, On-Site Storage, Pets Allowed, Ping Pong, Property Manager On Site, Rent By The Bed, Social Events, Study Room, TV Lounge, Courtyard, Fire Pit, Grill, Hot Tub, Outdoor Seating, Yard}"
Be @ Axon Green,Alta - 406,3144 Chowen Ave S Minneapolis MN 55416 USA,Studio,1,1400.00 - 2560.00,507,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Believe - 613,3144 Chowen Ave S Minneapolis MN 55416 USA,Studio,1,1500.00 - 2705.00,533,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Alta - 409,3144 Chowen Ave S Minneapolis MN 55416 USA,Studio,1,1460.00 - 2615.00,501,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Alta - 606,3144 Chowen Ave S Minneapolis MN 55416 USA,Studio,1,1480.00 - 2650.00,488,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Divine Alcove - 608,3144 Chowen Ave S Minneapolis MN 55416 USA,Studio,1,1590.00 - 2865.00,633,04-22-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Flip - 522,3144 Chowen Ave S Minneapolis MN 55416 USA,1,1,1730.00 - 3170.00,739,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Harmony - 122,3144 Chowen Ave S Minneapolis MN 55416 USA,1,1,1640.00 - 3015.00,703,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
Be @ Axon Green,Harmony - 111,3144 Chowen Ave S Minneapolis MN 55416 USA,1,1,1640.00 - 3015.00,703,04-12-2026,https://listings.umn.edu/city/minneapolis-mn/listing/229982,"{9 Foot Ceilings, Air Conditioning, Ample Closet Space, Breakfast Bar, Ceiling Fans, Central Heat and Air Conditioning, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, High Ceilings, Microwave, Oven, Oversized Windows, Parking Available, Patio, Private Balcony, Private Patio, Refrigerator, Stainless Steel Kitchen Appliances, Walk-in Closet, Washer & Dryer, Window Treatments & Coverings, Wood Plank Flooring, 24 Hour Emergency Maintenance, 24 hour Fitness Center, Billiards, Business Center, Car Wash Bay, Cats, Coffee Bar, Conference Rooms, Dog Park, Dogs, Elevator, Fitness Center, Game Room, Gated Community, Laundry On-Site, Laundry Room, Movie Theater, No Smoking Allowed, Package Lockers, Pet Wash Stations, Property Manager On Site, Rooftop Accessibility, Rooftop Tanning Deck, Sauna, Study Room, Tanning, Vending Machines, Bike Path, Cabanas, Courtyard, Deck, Fire Pit, Grill, Hot Tub, Outdoor TV, Picnic Area, Rooftop Terrace, Swimming Pool}"
